CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER
0000177385;0000028030;SUBREGION;Р©РёРіСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;306530;;;
0000177609;0000028031;CITY;Р›РёРїРµС†Рє;;;9;398000;;;398026,398037,398002,398013,398914,398006,398007,398901,398020,398059,398036,398015,398024,398050,398048,398016,398046,398600,398017,398055,398916,398532,398027,398533,398056,398058,399533,398908,398005,398029,398041,398011,398000,398001,398902,398042,398035,398019,399005
0000178404;0000028031;SUBREGION;Р’РѕР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000178675;0000028031;CITY;Р•Р»РµС†;;;10713;399770;;;399772,399774,399770,399785,399780,399776,399778,399773,399783,399777,399771,399784,399788,399787,399782,399775
0000179055;0000028031;SUBREGION;Р“СЂСЏР·РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000179056;0000179055;CITY;Р“СЂСЏР·Рё;;;20210;399050;;;399059
0000179788;0000028031;SUBREGION;Р”Р°РЅРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000179891;0000179788;CITY;Р”Р°РЅРєРѕРІ;;;20211;399850;;;399850,399851
0000180332;0000028031;SUBREGION;Р”РѕР±СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000180748;0000028031;SUBREGION;Р”РѕР±СЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000181237;0000028031;SUBREGION;Р”РѕР»РіРѕСЂСѓРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000181619;0000028031;SUBREGION;Р•Р»РµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000182160;0000028031;SUBREGION;Р—Р°РґРѕРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000182438;0000182160;CITY;Р—Р°РґРѕРЅСЃРє;;;20212;399200;;;399201,399200
0000182732;0000028031;SUBREGION;РљСЂР°СЃРЅРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000182960;0000028031;SUBREGION;Р�Р·РјР°Р»РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000183339;0000028031;SUBREGION;Р›РµР±РµРґСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000183340;0000183339;CITY;Р›РµР±РµРґСЏРЅСЊ;;;20213;399610;;;399610,399612,399611,399613
0000183847;0000028031;SUBREGION;Р›РµРІ-РўРѕР»СЃС‚РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000184124;0000028031;SUBREGION;РЎС‚Р°РЅРѕРІР»СЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000184586;0000028031;SUBREGION;РўРµСЂР±СѓРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000184973;0000028031;SUBREGION;Р§Р°РїР»С‹РіРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000185031;0000184973;CITY;Р§Р°РїР»С‹РіРёРЅ;;;10714;352185;;;399903,399900,399902
0000185462;0000028031;SUBREGION;РЈСЃРјР°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000185581;0000185462;CITY;РЈСЃРјР°РЅСЊ;;;20214;399373;;;
0000186019;0000028031;SUBREGION;РҐР»РµРІРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000186387;0000028031;SUBREGION;Р›РёРїРµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000187229;0000028032;CITY;РћСЂС‘Р»;;;10;302000;;;302019,302028,302010,302005,302025,302023,302004,302011,302030,302031,302038,302029,302012,302000,302006,302009,302024,302040,302043,302042,302020,302008,302001,302016,302026,302027
0000187992;0000028032;CITY;РњС†РµРЅСЃРє;;;10770;303030;;;303026,303036,303035,303030,303031,303032,303034,303002
0000188148;0000028032;CITY;Р›РёРІРЅС‹;;;10769;303850;;;303850,303857,303851,303852,303858,303854,303856,303859,303800
0000188347;0000028032;SUBREGION;РћСЂР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000189650;0000028032;SUBREGION;Р‘РѕР»С…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000189651;0000189650;CITY;Р‘РѕР»С…РѕРІ;;;10768;303140;;;303140,303142,303170
0000190157;0000028032;SUBREGION;Р’РµСЂС…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000190529;0000028032;SUBREGION;Р”РѕР»Р¶Р°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000190819;0000028032;SUBREGION;Р“Р»Р°Р·СѓРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000191106;0000028032;SUBREGION;Р”РјРёС‚СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000191107;0000191106;CITY;Р”РјРёС‚СЂРѕРІСЃРє;;;20593;303240;;;
0000191273;0000028032;SUBREGION;Р—Р°Р»РµРіРѕС‰РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000191673;0000028032;SUBREGION;РљРѕР»РїРЅСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000191896;0000028032;SUBREGION;Р—РЅР°РјРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000192170;0000028032;SUBREGION;Р›РёРІРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000192859;0000028032;SUBREGION;РљРѕСЂСЃР°РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000192949;0000028032;SUBREGION;РљСЂР°СЃРЅРѕР·РѕСЂРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000193158;0000028032;SUBREGION;РљСЂРѕРјСЃРєРѕР№ СЂР°Р№РѕРЅ;;;;;;;
0000193361;0000028032;SUBREGION;РњС†РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000193898;0000028032;SUBREGION;РњР°Р»РѕР°СЂС…Р°РЅРіРµР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000193899;0000193898;CITY;РњР°Р»РѕР°СЂС…Р°РЅРіРµР»СЊСЃРє;;;34012;303370;;;
0000194200;0000028032;SUBREGION;РќРѕРІРѕРґРµСЂРµРІРµРЅСЊРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000194351;0000028032;SUBREGION;РќРѕРІРѕСЃРёР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000194352;0000194351;CITY;РќРѕРІРѕСЃРёР»СЊ;;;10771;303500;;;
0000194609;0000028032;SUBREGION;РџРѕРєСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000195156;0000028032;SUBREGION;РЎРІРµСЂРґР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000195612;0000028032;SUBREGION;РўСЂРѕСЃРЅСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000195767;0000028032;SUBREGION;РЈСЂРёС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000196211;0000028032;SUBREGION;РЎРѕСЃРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000196365;0000028032;SUBREGION;РҐРѕС‚С‹РЅРµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000196598;0000028032;SUBREGION;РЁР°Р±Р»С‹РєРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000196823;0000028033;SUBREGION;Р СЏР·Р°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000197740;0000028033;CITY;Р СЏР·Р°РЅСЊ;;;11;390000;;;390046,390020,390005,390007,390021,390023,390015,390013,390011,390047,390042,390017,390026,390027,390000,390006,390043,390048,390035,390039,390019,390010,390044,390037,390029,390025,390028,390910,390504
0000198552;0000028033;CITY;РЎР°СЃРѕРІРѕ;;;10777;391430;;;391434,391431,391430,391432
0000198655;0000028033;CITY;РЎРєРѕРїРёРЅ;;;10778;391800;;;391800,391803,391801,391802,391825,391840,391842,391847,391846
0000198812;0000028033;CITY;РљР°СЃРёРјРѕРІ;;;10773;391300;;;391300,391308,391302,391306,391303,391301
0000198981;0000028033;SUBREGION;Р•СЂРјРёС€РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000199248;0000028033;SUBREGION;Р—Р°С…Р°СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000199439;0000028033;SUBREGION;РљР°СЃРёРјРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000199916;0000028033;SUBREGION;РљР°РґРѕРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000200152;0000028033;SUBREGION;РњРёР»РѕСЃР»Р°РІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000200513;0000028033;SUBREGION;РљРѕСЂР°Р±Р»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000200805;0000200513;CITY;РљРѕСЂР°Р±Р»РёРЅРѕ;;;37146;390515;;;391200,391201
0000200853;0000028033;SUBREGION;РљР»РµРїРёРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000201238;0000200853;CITY;РЎРїР°СЃ-РљР»РµРїРёРєРё;;;10779;391030;;;
0000201298;0000028033;SUBREGION;РњРёС…Р°Р№Р»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000201619;0000201298;CITY;РњРёС…Р°Р№Р»РѕРІ;;;20631;347071;;;391710,391712
0000201753;0000028033;SUBREGION;РџРёС‚РµР»РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;391621;;;
0000201943;0000028033;SUBREGION;РђР»РµРєСЃР°РЅРґСЂРѕ-РќРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;391240;;;
0000202151;0000028033;SUBREGION;РџСЂРѕРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000202186;0000202151;CITY;РќРѕРІРѕРјРёС‡СѓСЂРёРЅСЃРє;;;20589;391160;;;
0000202520;0000028033;SUBREGION;Р С‹Р±РЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000202522;0000202520;CITY;Р С‹Р±РЅРѕРµ;;;10774;141821;;;391111,391110,391134,391112
0000202936;0000028033;SUBREGION;Р СЏР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000202987;0000202936;CITY;Р СЏР¶СЃРє;;;10775;391960;;;391964,391962,391960
0000203228;0000028033;SUBREGION;РџСѓС‚СЏС‚РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;391480;;;
0000203449;0000028033;SUBREGION;РЎР°СЃРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;391430;;;
0000203948;0000028033;SUBREGION;РЎР°СЂР°РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000204269;0000028033;SUBREGION;РЎР°РїРѕР¶РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000204406;0000028033;SUBREGION;РЎРєРѕРїРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000204994;0000028033;SUBREGION;РЎРїР°СЃСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000204995;0000204994;CITY;РЎРїР°СЃСЃРє-Р СЏР·Р°РЅСЃРєРёР№;;;20608;391050;;;
0000205536;0000028033;SUBREGION;РЎС‚Р°СЂРѕР¶РёР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000205794;0000028033;SUBREGION;РЈС…РѕР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000206006;0000028033;SUBREGION;РЁР°С†РєРёР№ СЂР°Р№РѕРЅ;;;;391550;;;
0000206007;0000206006;CITY;РЁР°С†Рє;;;10780;391550;;;
0000206512;0000028033;SUBREGION;Р§СѓС‡РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;391421;;;
0000206762;0000028033;SUBREGION;РЁРёР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000207368;0000028034;CITY;Р”РµСЃРЅРѕРіРѕСЂСЃРє;;;10785;216400;;;
0000207393;0000028034;CITY;РЎРјРѕР»РµРЅСЃРє;;;12;214000;;;214000,214018,214010,214005,214034,214032,214006,214022,214012,214033,214039,214001,214011,214027,214505,214525,214014,214534,214515,214009,214016,214031,214019,214020,214036,214013,214015,214025,214030,214008,214004,214038,214023,214024
0000208236;0000028034;SUBREGION;РЎРјРѕР»РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000209510;0000028034;SUBREGION;Р’СЏР·РµРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000209608;0000209510;CITY;Р’СЏР·СЊРјР°;;;10782;215110;;;215111,215116,215110,215119,215118,215113,215107
0000210410;0000028034;SUBREGION;Р’РµР»РёР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000210411;0000210410;CITY;Р’РµР»РёР¶;;;10781;216290;;;216291,216290
0000210680;0000028034;SUBREGION;Р“Р°РіР°СЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000210916;0000210680;CITY;Р“Р°РіР°СЂРёРЅ;;;10783;215010;;;
0000211270;0000028034;SUBREGION;Р“Р»РёРЅРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000211450;0000028034;SUBREGION;Р”РµРјРёРґРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000211983;0000211450;CITY;Р”РµРјРёРґРѕРІ;;;10784;216240;;;
0000212229;0000028034;SUBREGION;Р”РѕСЂРѕРіРѕР±СѓР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000212231;0000212229;CITY;Р”РѕСЂРѕРіРѕР±СѓР¶;;;10786;215710;;;215710,215713
0000212488;0000028034;SUBREGION;Р”СѓС…РѕРІС‰РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;216200;;;
0000212489;0000212488;CITY;Р”СѓС…РѕРІС‰РёРЅР°;;;10787;216200;;;
0000212947;0000028034;SUBREGION;Р•Р»СЊРЅРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000213032;0000212947;CITY;Р•Р»СЊРЅСЏ;;;10788;216330;;;
0000213204;0000028034;SUBREGION;РљСЂР°СЃРЅРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000213857;0000028034;SUBREGION;Р•СЂС€РёС‡СЃРєРёР№ СЂР°Р№РѕРЅ;;;;216580;;;
0000214000;0000028034;SUBREGION;РљР°СЂРґС‹РјРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;215850;;;
0000214421;0000028034;SUBREGION;РќРѕРІРѕРґСѓРіРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000214717;0000028034;SUBREGION;РџРѕС‡РёРЅРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;216450;;;
0000214972;0000214717;CITY;РџРѕС‡РёРЅРѕРє;;;10791;216450;;;
0000215095;0000028034;SUBREGION;РњРѕРЅР°СЃС‚С‹СЂС‰РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;216130;;;
0000215370;0000028034;SUBREGION;Р СѓРґРЅСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000215561;0000215370;CITY;Р СѓРґРЅСЏ;;;10793;216790;;;
0000215895;0000028034;SUBREGION;Р РѕСЃР»Р°РІР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;216500;;;
0000215898;0000215895;CITY;Р РѕСЃР»Р°РІР»СЊ;;;10792;216500;;;216505,216502,216500,216501,216506,216507,216504,216509
0000216830;0000028034;SUBREGION;РЎС‹С‡РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000216959;0000216830;CITY;РЎС‹С‡РµРІРєР°;;;10796;215280;;;
0000217039;0000028034;SUBREGION;РЎР°С„РѕРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000217119;0000217039;CITY;РЎР°С„РѕРЅРѕРІРѕ;;;10794;164767;;;215500,215502,215505,215503,215506
0000217693;0000028034;SUBREGION;РҐРёСЃР»Р°РІРёС‡СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000217915;0000028034;SUBREGION;РЈРіСЂР°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000218322;0000028034;SUBREGION;РҐРѕР»Рј-Р–РёСЂРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000218727;0000028034;SUBREGION;РўРµРјРєРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000218989;0000028034;SUBREGION;РЇСЂС†РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;215800;;;
0000219005;0000218989;CITY;РЇСЂС†РµРІРѕ;;;10801;215800;;;215800,215805,215801,215806,215830
0000219752;0000028034;SUBREGION;РЁСѓРјСЏС‡СЃРєРёР№ СЂР°Р№РѕРЅ;;;;216410;;;
0000219991;0000028035;CITY;РљРѕС‚РѕРІСЃРє;;;20265;393194;;;
0000220054;0000028035;CITY;РњРѕСЂС€Р°РЅСЃРє;;;20696;393950;;;393950,393929
0000220223;0000028035;CITY;РўР°РјР±РѕРІ;;;13;392000;;;392000,392028,392002,392022,392033,392036,392018,392005,392012,392029,392001,392032,392008,392016,392026,392023,392027,392024,392021,392014,392009,392020,392037,392030,392004
0000220921;0000028035;CITY;РљРёСЂСЃР°РЅРѕРІ;;;20700;393360;;;393360,393361,393364,393362,393366
0000221033;0000028035;CITY;РњРёС‡СѓСЂРёРЅСЃРє;;;10803;393760;;;393772,393764,393768,393760,393778,393761,393773,393774,393777,393766,393763,393770,393771,393765,393762,393736
0000221320;0000028035;SUBREGION;РўР°РјР±РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;392500;;;
0000222530;0000028035;CITY;РЈРІР°СЂРѕРІРѕ;;;20663;172882;;;393462,393460,393461,393463,393464
0000222643;0000028035;CITY;Р Р°СЃСЃРєР°Р·РѕРІРѕ;;;20701;393250;;;393257,393250,393252,393253,393255,393254,393251,393279
0000222837;0000028035;SUBREGION;Р‘РѕРЅРґР°СЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393230;;;
0000223103;0000028035;SUBREGION;Р“Р°РІСЂРёР»РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393160;;;
0000223334;0000028035;SUBREGION;Р–РµСЂРґРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393670;;;
0000223619;0000223334;CITY;Р–РµСЂРґРµРІРєР°;;;20661;393670;;;393671,393672,393670
0000223734;0000028035;SUBREGION;Р�РЅР¶Р°РІРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393310;;;
0000224186;0000028035;SUBREGION;Р—РЅР°РјРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393190;;;
0000224411;0000028035;SUBREGION;РњРёС‡СѓСЂРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393760;;;
0000224973;0000028035;SUBREGION;РљРёСЂСЃР°РЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393360;;;
0000225337;0000028035;SUBREGION;РњРѕСЂРґРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393600;;;
0000225600;0000028035;SUBREGION;РњРѕСЂС€Р°РЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393950;;;
0000226205;0000028035;SUBREGION;РњСѓС‡РєР°РїСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393000;;;
0000226475;0000028035;SUBREGION;РќРёРєРёС„РѕСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393760;;;
0000226832;0000028035;SUBREGION;РџРµС‚СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393070;;;
0000227325;0000028035;SUBREGION;РџРµСЂРІРѕРјР°Р№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;393700;;;
0000227727;0000028035;SUBREGION;Р Р°СЃСЃРєР°Р·РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393250;;;
0000228072;0000028035;SUBREGION;РџРёС‡Р°РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393230;;;
0000228350;0000028035;SUBREGION;РЎР°РјРїСѓСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393000;;;
0000228616;0000028035;SUBREGION;Р Р¶Р°РєСЃРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393000;;;
0000228997;0000028035;SUBREGION;РЎРѕСЃРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393840;;;
0000229514;0000028035;SUBREGION;РЎС‚Р°СЂРѕСЋСЂСЊРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393800;;;
0000229787;0000028035;SUBREGION;РЈРІР°СЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393460;;;
0000229999;0000028035;SUBREGION;РўРѕРєР°СЂРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;393550;;;
0000230341;0000028035;SUBREGION;РЈРјРµС‚СЃРєРёР№ СЂР°Р№РѕРЅ;;;;393130;;;
0000230626;0000028036;CITY;РўРІРµСЂСЊ;;;14;170904;;;170004,170040,170036,170007,170009,170043,170006,170100,170021,170027,170024,170041,170016,170019,170904,170012,170003,170001,170028,170023,170039,170025,170000,170034,170032,170008,170017,170002,170042,170026,170033,170015
0000231514;0000028036;CITY;РќРµР»РёРґРѕРІРѕ;;;10816;143628;;;172527,172522,172523,172524,172521
0000231721;0000028036;CITY;РўРѕСЂР¶РѕРє;;;10822;172000;;;172002,172009,172007,172008,172006,172003,172010,172001
0000231903;0000028036;CITY;РљРёРјСЂС‹;;;10811;171500;;;171505,171504,171506,171508,171503,171507,171501,171502,171510
0000232175;0000028036;CITY;Р Р¶РµРІ;;;10820;172380;;;172388,172386,172387,172382,172390,172384,172381,172389,172385,172391,172383
0000232488;0000028036;CITY;Р’С‹С€РЅРёР№ Р’РѕР»РѕС‡РµРє;;;10807;171150;;;171151,171161,171158,171160,171155,171150,171164,171157,171159,171167,171168,171166,171163,171162
0000232811;0000028036;SUBREGION;РљР°Р»РёРЅРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000233811;0000028036;SUBREGION;РђРЅРґСЂРµР°РїРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000233812;0000233811;CITY;РђРЅРґСЂРµР°РїРѕР»СЊ;;;26480;172800;;;172800,172801
0000234262;0000028036;SUBREGION;Р‘РµР¶РµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000234738;0000234262;CITY;Р‘РµР¶РµС†Рє;;;10804;171980;;;171988,171984,171987,171982,171981,171983
0000234886;0000028036;SUBREGION;Р‘РµР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000234891;0000234886;CITY;Р‘РµР»С‹Р№;;;20581;172530;;;
0000235286;0000028036;SUBREGION;Р‘РѕР»РѕРіРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000235502;0000235286;CITY;Р‘РѕР»РѕРіРѕРµ;;;10805;646783;;;171080,171081,171072,171075,171071,171076
0000236101;0000028036;SUBREGION;Р’РµСЃСЊРµРіРѕРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000236102;0000236101;CITY;Р’РµСЃСЊРµРіРѕРЅСЃРє;;;10806;171720;;;171721,171720
0000236602;0000028036;SUBREGION;Р’С‹С€РЅРµРІРѕР»РѕС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000237185;0000028036;SUBREGION;Р—Р°РїР°РґРЅРѕРґРІРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000237577;0000237185;CITY;Р—Р°РїР°РґРЅР°СЏ Р”РІРёРЅР°;;;10808;172610;;;172610,172611
0000237732;0000028036;SUBREGION;Р–Р°СЂРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000238020;0000028036;SUBREGION;Р—СѓР±С†РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000238453;0000238020;CITY;Р—СѓР±С†РѕРІ;;;20601;172333;;;172333,172332
0000238532;0000028036;SUBREGION;РљР°Р»СЏР·РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000238533;0000238532;CITY;РљР°Р»СЏР·РёРЅ;;;10809;171571;;;171573,171571
0000239167;0000028036;SUBREGION;РљРµСЃРѕРІРѕРіРѕСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000239404;0000028036;SUBREGION;РљР°С€РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000239405;0000239404;CITY;РљР°С€РёРЅ;;;10810;171640;;;171640,171645,171641
0000240031;0000028036;SUBREGION;РљРѕРЅР°РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000240724;0000240031;CITY;РљРѕРЅР°РєРѕРІРѕ;;;10812;171250;;;171256,171251,171254,171253,171250,171252
0000241283;0000028036;SUBREGION;РљРёРјСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000241933;0000028036;SUBREGION;РљСЂР°СЃРЅРѕС…РѕР»РјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000242137;0000241933;CITY;РљСЂР°СЃРЅС‹Р№ РҐРѕР»Рј;;;10813;171660;;;171660,171661,171670
0000242208;0000028036;SUBREGION;Р›РµСЃРЅРѕР№ СЂР°Р№РѕРЅ;;;;;;;
0000242476;0000028036;SUBREGION;РљСѓРІС€РёРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000242477;0000242476;CITY;РљСѓРІС€РёРЅРѕРІРѕ;;;20619;172110;;;172112,172110,172111
0000242806;0000028036;SUBREGION;Р›РёС…РѕСЃР»Р°РІР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000242815;0000242806;CITY;Р›РёС…РѕСЃР»Р°РІР»СЊ;;;10814;171210;;;
0000243256;0000028036;SUBREGION;РњР°РєСЃР°С‚РёС…РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000243671;0000028036;SUBREGION;РњРѕР»РѕРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000243905;0000028036;SUBREGION;РќРµР»РёРґРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000244218;0000028036;SUBREGION;РћСЃС‚Р°С€РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000244219;0000244218;CITY;РћСЃС‚Р°С€РєРѕРІ;;;10818;172730;;;172730,172734,172735
0000244716;0000028036;SUBREGION;РџРµРЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
